validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
462.5472106933594,1707765410,,False,14,f74422d0,2024-02-12_19-16-50,0.8512725830078125,11.79203748703003,1467,fd197d3d5e22,192.168.224.2,11.79203748703003,14
461.8443908691406,1707765411,,False,15,f74422d0,2024-02-12_19-16-51,0.8466453552246094,12.638682842254639,1467,fd197d3d5e22,192.168.224.2,12.638682842254639,15
460.6625061035156,1707765412,,False,16,f74422d0,2024-02-12_19-16-52,0.8451480865478516,13.48383092880249,1467,fd197d3d5e22,192.168.224.2,13.48383092880249,16
460.04022216796875,1707765413,,False,17,f74422d0,2024-02-12_19-16-53,0.8417091369628906,14.32554006576538,1467,fd197d3d5e22,192.168.224.2,14.32554006576538,17
459.4581298828125,1707765414,,False,18,f74422d0,2024-02-12_19-16-54,0.842409610748291,15.167949676513672,1467,fd197d3d5e22,192.168.224.2,15.167949676513672,18
458.74749755859375,1707765415,,False,19,f74422d0,2024-02-12_19-16-55,0.8443639278411865,16.01231360435486,1467,fd197d3d5e22,192.168.224.2,16.01231360435486,19
457.89581298828125,1707765415,,False,20,f74422d0,2024-02-12_19-16-55,0.852104902267456,16.864418506622314,1467,fd197d3d5e22,192.168.224.2,16.864418506622314,20
458.5631408691406,1707765416,,False,21,f74422d0,2024-02-12_19-16-56,0.842153787612915,17.70657229423523,1467,fd197d3d5e22,192.168.224.2,17.70657229423523,21
457.2437438964844,1707765417,,False,22,f74422d0,2024-02-12_19-16-57,0.8437790870666504,18.55035138130188,1467,fd197d3d5e22,192.168.224.2,18.55035138130188,22
456.82666015625,1707765418,,False,23,f74422d0,2024-02-12_19-16-58,0.8407254219055176,19.391076803207397,1467,fd197d3d5e22,192.168.224.2,19.391076803207397,23
456.1336975097656,1707765419,,False,24,f74422d0,2024-02-12_19-16-59,0.8430626392364502,20.234139442443848,1467,fd197d3d5e22,192.168.224.2,20.234139442443848,24
455.7937927246094,1707765420,,False,25,f74422d0,2024-02-12_19-17-00,0.8326926231384277,21.066832065582275,1467,fd197d3d5e22,192.168.224.2,21.066832065582275,25
455.0569763183594,1707765420,,False,26,f74422d0,2024-02-12_19-17-00,0.8370022773742676,21.903834342956543,1467,fd197d3d5e22,192.168.224.2,21.903834342956543,26
454.8515625,1707765421,,False,27,f74422d0,2024-02-12_19-17-01,0.831831693649292,22.735666036605835,1467,fd197d3d5e22,192.168.224.2,22.735666036605835,27
455.5458679199219,1707765422,,False,28,f74422d0,2024-02-12_19-17-02,0.8318328857421875,23.567498922348022,1467,fd197d3d5e22,192.168.224.2,23.567498922348022,28
454.22369384765625,1707765423,,False,29,f74422d0,2024-02-12_19-17-03,0.8288624286651611,24.396361351013184,1467,fd197d3d5e22,192.168.224.2,24.396361351013184,29
454.1737976074219,1707765424,,False,30,f74422d0,2024-02-12_19-17-04,0.8290648460388184,25.225426197052002,1467,fd197d3d5e22,192.168.224.2,25.225426197052002,30
453.95648193359375,1707765425,,False,31,f74422d0,2024-02-12_19-17-05,0.8376297950744629,26.063055992126465,1467,fd197d3d5e22,192.168.224.2,26.063055992126465,31
453.69842529296875,1707765425,,False,32,f74422d0,2024-02-12_19-17-05,0.8524386882781982,26.915494680404663,1467,fd197d3d5e22,192.168.224.2,26.915494680404663,32
453.6123962402344,1707765426,,False,33,f74422d0,2024-02-12_19-17-06,0.8442525863647461,27.75974726676941,1467,fd197d3d5e22,192.168.224.2,27.75974726676941,33
453.0002136230469,1707765427,,False,34,f74422d0,2024-02-12_19-17-07,0.8435192108154297,28.60326647758484,1467,fd197d3d5e22,192.168.224.2,28.60326647758484,34
453.3445739746094,1707765428,,False,35,f74422d0,2024-02-12_19-17-08,0.8425586223602295,29.44582509994507,1467,fd197d3d5e22,192.168.224.2,29.44582509994507,35
452.7569885253906,1707765429,,False,36,f74422d0,2024-02-12_19-17-09,0.8404223918914795,30.286247491836548,1467,fd197d3d5e22,192.168.224.2,30.286247491836548,36
453.23468017578125,1707765430,,False,37,f74422d0,2024-02-12_19-17-10,0.8419358730316162,31.128183364868164,1467,fd197d3d5e22,192.168.224.2,31.128183364868164,37
452.8930358886719,1707765431,,False,38,f74422d0,2024-02-12_19-17-11,0.8424906730651855,31.97067403793335,1467,fd197d3d5e22,192.168.224.2,31.97067403793335,38
452.6500549316406,1707765431,,False,39,f74422d0,2024-02-12_19-17-11,0.8454456329345703,32.81611967086792,1467,fd197d3d5e22,192.168.224.2,32.81611967086792,39
452.5334167480469,1707765432,,False,40,f74422d0,2024-02-12_19-17-12,0.8468589782714844,33.662978649139404,1467,fd197d3d5e22,192.168.224.2,33.662978649139404,40
452.6298828125,1707765433,,False,41,f74422d0,2024-02-12_19-17-13,0.8462119102478027,34.50919055938721,1467,fd197d3d5e22,192.168.224.2,34.50919055938721,41
452.498779296875,1707765434,,False,42,f74422d0,2024-02-12_19-17-14,0.8408243656158447,35.35001492500305,1467,fd197d3d5e22,192.168.224.2,35.35001492500305,42
452.5453186035156,1707765435,,False,43,f74422d0,2024-02-12_19-17-15,0.8486566543579102,36.19867157936096,1467,fd197d3d5e22,192.168.224.2,36.19867157936096,43
453.175537109375,1707765436,,False,44,f74422d0,2024-02-12_19-17-16,0.8437402248382568,37.04241180419922,1467,fd197d3d5e22,192.168.224.2,37.04241180419922,44
452.6499328613281,1707765436,,False,45,f74422d0,2024-02-12_19-17-16,0.8452866077423096,37.88769841194153,1467,fd197d3d5e22,192.168.224.2,37.88769841194153,45
452.28662109375,1707765437,,False,46,f74422d0,2024-02-12_19-17-17,0.8435757160186768,38.731274127960205,1467,fd197d3d5e22,192.168.224.2,38.731274127960205,46
452.3326110839844,1707765438,,False,47,f74422d0,2024-02-12_19-17-18,0.8411350250244141,39.57240915298462,1467,fd197d3d5e22,192.168.224.2,39.57240915298462,47
452.5916442871094,1707765439,,False,48,f74422d0,2024-02-12_19-17-19,0.8439552783966064,40.416364431381226,1467,fd197d3d5e22,192.168.224.2,40.416364431381226,48
452.2291259765625,1707765440,,False,49,f74422d0,2024-02-12_19-17-20,0.8427400588989258,41.25910449028015,1467,fd197d3d5e22,192.168.224.2,41.25910449028015,49
452.1712646484375,1707765441,,False,50,f74422d0,2024-02-12_19-17-21,0.8415751457214355,42.10067963600159,1467,fd197d3d5e22,192.168.224.2,42.10067963600159,50
452.34075927734375,1707765442,,False,51,f74422d0,2024-02-12_19-17-22,0.8437747955322266,42.94445443153381,1467,fd197d3d5e22,192.168.224.2,42.94445443153381,51
451.89898681640625,1707765442,,False,52,f74422d0,2024-02-12_19-17-22,0.8448178768157959,43.78927230834961,1467,fd197d3d5e22,192.168.224.2,43.78927230834961,52
451.9251708984375,1707765443,,False,53,f74422d0,2024-02-12_19-17-23,0.8435525894165039,44.63282489776611,1467,fd197d3d5e22,192.168.224.2,44.63282489776611,53
452.3252868652344,1707765444,,False,54,f74422d0,2024-02-12_19-17-24,0.8449530601501465,45.47777795791626,1467,fd197d3d5e22,192.168.224.2,45.47777795791626,54
452.4411315917969,1707765445,,False,55,f74422d0,2024-02-12_19-17-25,0.849951982498169,46.32772994041443,1467,fd197d3d5e22,192.168.224.2,46.32772994041443,55
452.2215270996094,1707765446,,False,56,f74422d0,2024-02-12_19-17-26,0.8438177108764648,47.171547651290894,1467,fd197d3d5e22,192.168.224.2,47.171547651290894,56
452.64697265625,1707765447,,False,57,f74422d0,2024-02-12_19-17-27,0.8464357852935791,48.01798343658447,1467,fd197d3d5e22,192.168.224.2,48.01798343658447,57
453.2132873535156,1707765447,,False,58,f74422d0,2024-02-12_19-17-27,0.8452475070953369,48.86323094367981,1467,fd197d3d5e22,192.168.224.2,48.86323094367981,58
452.1197814941406,1707765448,,False,59,f74422d0,2024-02-12_19-17-28,0.8439295291900635,49.70716047286987,1467,fd197d3d5e22,192.168.224.2,49.70716047286987,59
452.5975036621094,1707765449,,False,60,f74422d0,2024-02-12_19-17-29,0.8439321517944336,50.55109262466431,1467,fd197d3d5e22,192.168.224.2,50.55109262466431,60
452.3270263671875,1707765450,,False,61,f74422d0,2024-02-12_19-17-30,0.8442883491516113,51.39538097381592,1467,fd197d3d5e22,192.168.224.2,51.39538097381592,61
453.2473449707031,1707765451,,False,62,f74422d0,2024-02-12_19-17-31,0.8418276309967041,52.23720860481262,1467,fd197d3d5e22,192.168.224.2,52.23720860481262,62
452.5724792480469,1707765452,,False,63,f74422d0,2024-02-12_19-17-32,0.8454737663269043,53.082682371139526,1467,fd197d3d5e22,192.168.224.2,53.082682371139526,63
453.1103515625,1707765453,,False,64,f74422d0,2024-02-12_19-17-33,0.8509864807128906,53.93366885185242,1467,fd197d3d5e22,192.168.224.2,53.93366885185242,64
452.84295654296875,1707765453,,False,65,f74422d0,2024-02-12_19-17-33,0.8443713188171387,54.778040170669556,1467,fd197d3d5e22,192.168.224.2,54.778040170669556,65
452.7132568359375,1707765454,,False,66,f74422d0,2024-02-12_19-17-34,0.8433177471160889,55.621357917785645,1467,fd197d3d5e22,192.168.224.2,55.621357917785645,66
452.38934326171875,1707765455,,False,67,f74422d0,2024-02-12_19-17-35,0.8437948226928711,56.465152740478516,1467,fd197d3d5e22,192.168.224.2,56.465152740478516,67
452.8135070800781,1707765456,,False,68,f74422d0,2024-02-12_19-17-36,0.8383214473724365,57.30347418785095,1467,fd197d3d5e22,192.168.224.2,57.30347418785095,68
452.9078369140625,1707765457,,False,69,f74422d0,2024-02-12_19-17-37,0.8487496376037598,58.15222382545471,1467,fd197d3d5e22,192.168.224.2,58.15222382545471,69
453.0115661621094,1707765458,,False,70,f74422d0,2024-02-12_19-17-38,0.843317985534668,58.99554181098938,1467,fd197d3d5e22,192.168.224.2,58.99554181098938,70
452.9453125,1707765458,,False,71,f74422d0,2024-02-12_19-17-38,0.8444523811340332,59.83999419212341,1467,fd197d3d5e22,192.168.224.2,59.83999419212341,71
454.0622253417969,1707765459,,False,72,f74422d0,2024-02-12_19-17-39,0.8424801826477051,60.68247437477112,1467,fd197d3d5e22,192.168.224.2,60.68247437477112,72
453.43896484375,1707765460,,False,73,f74422d0,2024-02-12_19-17-40,0.8445367813110352,61.52701115608215,1467,fd197d3d5e22,192.168.224.2,61.52701115608215,73
453.1678771972656,1707765461,,False,74,f74422d0,2024-02-12_19-17-41,0.8438796997070312,62.370890855789185,1467,fd197d3d5e22,192.168.224.2,62.370890855789185,74
453.156982421875,1707765462,,False,75,f74422d0,2024-02-12_19-17-42,0.8447396755218506,63.215630531311035,1467,fd197d3d5e22,192.168.224.2,63.215630531311035,75
453.59332275390625,1707765463,,False,76,f74422d0,2024-02-12_19-17-43,0.8433403968811035,64.05897092819214,1467,fd197d3d5e22,192.168.224.2,64.05897092819214,76
453.2406005859375,1707765464,,False,77,f74422d0,2024-02-12_19-17-44,0.8384852409362793,64.89745616912842,1467,fd197d3d5e22,192.168.224.2,64.89745616912842,77
453.3551940917969,1707765464,,False,78,f74422d0,2024-02-12_19-17-44,0.8396139144897461,65.73707008361816,1467,fd197d3d5e22,192.168.224.2,65.73707008361816,78
453.76934814453125,1707765465,,False,79,f74422d0,2024-02-12_19-17-45,0.8393592834472656,66.57642936706543,1467,fd197d3d5e22,192.168.224.2,66.57642936706543,79
453.6884460449219,1707765466,,False,80,f74422d0,2024-02-12_19-17-46,0.8380415439605713,67.414470911026,1467,fd197d3d5e22,192.168.224.2,67.414470911026,80
453.643798828125,1707765467,,False,81,f74422d0,2024-02-12_19-17-47,0.8328812122344971,68.2473521232605,1467,fd197d3d5e22,192.168.224.2,68.2473521232605,81
453.7197265625,1707765468,,False,82,f74422d0,2024-02-12_19-17-48,0.8256676197052002,69.0730197429657,1467,fd197d3d5e22,192.168.224.2,69.0730197429657,82
453.868896484375,1707765469,,False,83,f74422d0,2024-02-12_19-17-49,0.8271298408508301,69.90014958381653,1467,fd197d3d5e22,192.168.224.2,69.90014958381653,83
453.7202453613281,1707765469,,False,84,f74422d0,2024-02-12_19-17-49,0.8272037506103516,70.72735333442688,1467,fd197d3d5e22,192.168.224.2,70.72735333442688,84
454.0375061035156,1707765470,,False,85,f74422d0,2024-02-12_19-17-50,0.8249831199645996,71.55233645439148,1467,fd197d3d5e22,192.168.224.2,71.55233645439148,85
453.9251708984375,1707765471,,False,86,f74422d0,2024-02-12_19-17-51,0.8254544734954834,72.37779092788696,1467,fd197d3d5e22,192.168.224.2,72.37779092788696,86
454.2678527832031,1707765472,,False,87,f74422d0,2024-02-12_19-17-52,0.833024263381958,73.21081519126892,1467,fd197d3d5e22,192.168.224.2,73.21081519126892,87
454.130126953125,1707765473,,False,88,f74422d0,2024-02-12_19-17-53,0.8304693698883057,74.04128456115723,1467,fd197d3d5e22,192.168.224.2,74.04128456115723,88
454.32537841796875,1707765473,,False,89,f74422d0,2024-02-12_19-17-53,0.8344824314117432,74.87576699256897,1467,fd197d3d5e22,192.168.224.2,74.87576699256897,89
454.1376037597656,1707765474,,False,90,f74422d0,2024-02-12_19-17-54,0.8366713523864746,75.71243834495544,1467,fd197d3d5e22,192.168.224.2,75.71243834495544,90
454.5069885253906,1707765475,,False,91,f74422d0,2024-02-12_19-17-55,0.8324704170227051,76.54490876197815,1467,fd197d3d5e22,192.168.224.2,76.54490876197815,91
454.73223876953125,1707765476,,False,92,f74422d0,2024-02-12_19-17-56,0.8297715187072754,77.37468028068542,1467,fd197d3d5e22,192.168.224.2,77.37468028068542,92
454.4880676269531,1707765477,,False,93,f74422d0,2024-02-12_19-17-57,0.8360657691955566,78.21074604988098,1467,fd197d3d5e22,192.168.224.2,78.21074604988098,93
454.9791259765625,1707765478,,False,94,f74422d0,2024-02-12_19-17-58,0.828118085861206,79.03886413574219,1467,fd197d3d5e22,192.168.224.2,79.03886413574219,94
454.65997314453125,1707765479,,False,95,f74422d0,2024-02-12_19-17-59,0.8379473686218262,79.87681150436401,1467,fd197d3d5e22,192.168.224.2,79.87681150436401,95
454.8429260253906,1707765479,,False,96,f74422d0,2024-02-12_19-17-59,0.8408811092376709,80.71769261360168,1467,fd197d3d5e22,192.168.224.2,80.71769261360168,96
455.3539123535156,1707765480,,False,97,f74422d0,2024-02-12_19-18-00,0.8420169353485107,81.5597095489502,1467,fd197d3d5e22,192.168.224.2,81.5597095489502,97
455.25640869140625,1707765481,,False,98,f74422d0,2024-02-12_19-18-01,0.8404009342193604,82.40011048316956,1467,fd197d3d5e22,192.168.224.2,82.40011048316956,98
455.5369567871094,1707765482,,False,99,f74422d0,2024-02-12_19-18-02,0.8437232971191406,83.2438337802887,1467,fd197d3d5e22,192.168.224.2,83.2438337802887,99
455.3355407714844,1707765483,,True,100,f74422d0,2024-02-12_19-18-03,0.8401467800140381,84.08398056030273,1467,fd197d3d5e22,192.168.224.2,84.08398056030273,100
