validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
469.26031494140625,1707765349,,False,47,f8974e32,2024-02-12_19-15-49,0.8697903156280518,42.735095262527466,1467,fd197d3d5e22,192.168.224.2,42.735095262527466,47
470.5499267578125,1707765350,,False,48,f8974e32,2024-02-12_19-15-50,0.8723928928375244,43.60748815536499,1467,fd197d3d5e22,192.168.224.2,43.60748815536499,48
468.8094787597656,1707765351,,False,49,f8974e32,2024-02-12_19-15-51,0.8713819980621338,44.478870153427124,1467,fd197d3d5e22,192.168.224.2,44.478870153427124,49
470.558837890625,1707765352,,False,50,f8974e32,2024-02-12_19-15-52,0.8727006912231445,45.35157084465027,1467,fd197d3d5e22,192.168.224.2,45.35157084465027,50
469.5412292480469,1707765352,,False,51,f8974e32,2024-02-12_19-15-52,0.8722293376922607,46.22380018234253,1467,fd197d3d5e22,192.168.224.2,46.22380018234253,51
469.59307861328125,1707765353,,False,52,f8974e32,2024-02-12_19-15-53,0.8706095218658447,47.094409704208374,1467,fd197d3d5e22,192.168.224.2,47.094409704208374,52
470.0474548339844,1707765354,,False,53,f8974e32,2024-02-12_19-15-54,0.8791947364807129,47.97360444068909,1467,fd197d3d5e22,192.168.224.2,47.97360444068909,53
469.7107849121094,1707765355,,False,54,f8974e32,2024-02-12_19-15-55,0.8615338802337646,48.83513832092285,1467,fd197d3d5e22,192.168.224.2,48.83513832092285,54
469.75677490234375,1707765356,,False,55,f8974e32,2024-02-12_19-15-56,0.8692281246185303,49.70436644554138,1467,fd197d3d5e22,192.168.224.2,49.70436644554138,55
469.87542724609375,1707765357,,False,56,f8974e32,2024-02-12_19-15-57,0.8695821762084961,50.57394862174988,1467,fd197d3d5e22,192.168.224.2,50.57394862174988,56
469.587646484375,1707765358,,False,57,f8974e32,2024-02-12_19-15-58,0.87127685546875,51.44522547721863,1467,fd197d3d5e22,192.168.224.2,51.44522547721863,57
470.2987976074219,1707765359,,False,58,f8974e32,2024-02-12_19-15-59,0.8702743053436279,52.315499782562256,1467,fd197d3d5e22,192.168.224.2,52.315499782562256,58
469.506591796875,1707765359,,False,59,f8974e32,2024-02-12_19-15-59,0.878272294998169,53.193772077560425,1467,fd197d3d5e22,192.168.224.2,53.193772077560425,59
469.4078674316406,1707765360,,False,60,f8974e32,2024-02-12_19-16-00,0.8737282752990723,54.0675003528595,1467,fd197d3d5e22,192.168.224.2,54.0675003528595,60
469.9449157714844,1707765361,,False,61,f8974e32,2024-02-12_19-16-01,0.8716139793395996,54.9391143321991,1467,fd197d3d5e22,192.168.224.2,54.9391143321991,61
469.977294921875,1707765362,,False,62,f8974e32,2024-02-12_19-16-02,0.8714659214019775,55.810580253601074,1467,fd197d3d5e22,192.168.224.2,55.810580253601074,62
470.30401611328125,1707765363,,False,63,f8974e32,2024-02-12_19-16-03,0.8729438781738281,56.6835241317749,1467,fd197d3d5e22,192.168.224.2,56.6835241317749,63
470.1570129394531,1707765364,,False,64,f8974e32,2024-02-12_19-16-04,0.8677380084991455,57.55126214027405,1467,fd197d3d5e22,192.168.224.2,57.55126214027405,64
470.32513427734375,1707765365,,False,65,f8974e32,2024-02-12_19-16-05,0.8699989318847656,58.42126107215881,1467,fd197d3d5e22,192.168.224.2,58.42126107215881,65
470.1708984375,1707765366,,False,66,f8974e32,2024-02-12_19-16-06,0.8702414035797119,59.291502475738525,1467,fd197d3d5e22,192.168.224.2,59.291502475738525,66
471.2983093261719,1707765366,,False,67,f8974e32,2024-02-12_19-16-06,0.8726165294647217,60.16411900520325,1467,fd197d3d5e22,192.168.224.2,60.16411900520325,67
470.1785888671875,1707765367,,False,68,f8974e32,2024-02-12_19-16-07,0.8708529472351074,61.034971952438354,1467,fd197d3d5e22,192.168.224.2,61.034971952438354,68
470.2325744628906,1707765368,,False,69,f8974e32,2024-02-12_19-16-08,0.8725636005401611,61.907535552978516,1467,fd197d3d5e22,192.168.224.2,61.907535552978516,69
470.1986389160156,1707765369,,False,70,f8974e32,2024-02-12_19-16-09,0.8722891807556152,62.77982473373413,1467,fd197d3d5e22,192.168.224.2,62.77982473373413,70
470.90313720703125,1707765370,,False,71,f8974e32,2024-02-12_19-16-10,0.8710782527923584,63.65090298652649,1467,fd197d3d5e22,192.168.224.2,63.65090298652649,71
470.71832275390625,1707765371,,False,72,f8974e32,2024-02-12_19-16-11,0.8701756000518799,64.52107858657837,1467,fd197d3d5e22,192.168.224.2,64.52107858657837,72
470.4342346191406,1707765372,,False,73,f8974e32,2024-02-12_19-16-12,0.8720037937164307,65.3930823802948,1467,fd197d3d5e22,192.168.224.2,65.3930823802948,73
470.8251953125,1707765373,,False,74,f8974e32,2024-02-12_19-16-13,0.8720297813415527,66.26511216163635,1467,fd197d3d5e22,192.168.224.2,66.26511216163635,74
470.5233154296875,1707765373,,False,75,f8974e32,2024-02-12_19-16-13,0.872283935546875,67.13739609718323,1467,fd197d3d5e22,192.168.224.2,67.13739609718323,75
470.5837707519531,1707765374,,False,76,f8974e32,2024-02-12_19-16-14,0.8692049980163574,68.00660109519958,1467,fd197d3d5e22,192.168.224.2,68.00660109519958,76
471.97442626953125,1707765375,,False,77,f8974e32,2024-02-12_19-16-15,0.8715834617614746,68.87818455696106,1467,fd197d3d5e22,192.168.224.2,68.87818455696106,77
471.11968994140625,1707765376,,False,78,f8974e32,2024-02-12_19-16-16,0.8740551471710205,69.75223970413208,1467,fd197d3d5e22,192.168.224.2,69.75223970413208,78
471.2580261230469,1707765377,,False,79,f8974e32,2024-02-12_19-16-17,0.8726108074188232,70.6248505115509,1467,fd197d3d5e22,192.168.224.2,70.6248505115509,79
472.940673828125,1707765378,,False,80,f8974e32,2024-02-12_19-16-18,0.8665351867675781,71.49138569831848,1467,fd197d3d5e22,192.168.224.2,71.49138569831848,80
472.2770690917969,1707765379,,False,81,f8974e32,2024-02-12_19-16-19,0.8703734874725342,72.36175918579102,1467,fd197d3d5e22,192.168.224.2,72.36175918579102,81
470.93157958984375,1707765380,,False,82,f8974e32,2024-02-12_19-16-20,0.8708338737487793,73.2325930595398,1467,fd197d3d5e22,192.168.224.2,73.2325930595398,82
471.13238525390625,1707765380,,False,83,f8974e32,2024-02-12_19-16-20,0.8709428310394287,74.10353589057922,1467,fd197d3d5e22,192.168.224.2,74.10353589057922,83
471.49310302734375,1707765381,,False,84,f8974e32,2024-02-12_19-16-21,0.8730933666229248,74.97662925720215,1467,fd197d3d5e22,192.168.224.2,74.97662925720215,84
471.4750061035156,1707765382,,False,85,f8974e32,2024-02-12_19-16-22,0.872802734375,75.84943199157715,1467,fd197d3d5e22,192.168.224.2,75.84943199157715,85
471.60296630859375,1707765383,,False,86,f8974e32,2024-02-12_19-16-23,0.8709506988525391,76.72038269042969,1467,fd197d3d5e22,192.168.224.2,76.72038269042969,86
471.4173583984375,1707765384,,False,87,f8974e32,2024-02-12_19-16-24,0.8710355758666992,77.59141826629639,1467,fd197d3d5e22,192.168.224.2,77.59141826629639,87
471.1775207519531,1707765385,,False,88,f8974e32,2024-02-12_19-16-25,0.8735711574554443,78.46498942375183,1467,fd197d3d5e22,192.168.224.2,78.46498942375183,88
473.01080322265625,1707765386,,False,89,f8974e32,2024-02-12_19-16-26,0.8702802658081055,79.33526968955994,1467,fd197d3d5e22,192.168.224.2,79.33526968955994,89
472.5199890136719,1707765386,,False,90,f8974e32,2024-02-12_19-16-26,0.8700435161590576,80.205313205719,1467,fd197d3d5e22,192.168.224.2,80.205313205719,90
471.73870849609375,1707765387,,False,91,f8974e32,2024-02-12_19-16-27,0.8709044456481934,81.07621765136719,1467,fd197d3d5e22,192.168.224.2,81.07621765136719,91
472.1203918457031,1707765388,,False,92,f8974e32,2024-02-12_19-16-28,0.8700852394104004,81.94630289077759,1467,fd197d3d5e22,192.168.224.2,81.94630289077759,92
472.1085510253906,1707765389,,False,93,f8974e32,2024-02-12_19-16-29,0.8713483810424805,82.81765127182007,1467,fd197d3d5e22,192.168.224.2,82.81765127182007,93
472.5240478515625,1707765390,,False,94,f8974e32,2024-02-12_19-16-30,0.8783557415008545,83.69600701332092,1467,fd197d3d5e22,192.168.224.2,83.69600701332092,94
472.66265869140625,1707765391,,False,95,f8974e32,2024-02-12_19-16-31,0.867255687713623,84.56326270103455,1467,fd197d3d5e22,192.168.224.2,84.56326270103455,95
472.1989440917969,1707765392,,False,96,f8974e32,2024-02-12_19-16-32,0.8704931735992432,85.43375587463379,1467,fd197d3d5e22,192.168.224.2,85.43375587463379,96
472.43255615234375,1707765393,,False,97,f8974e32,2024-02-12_19-16-33,0.8714275360107422,86.30518341064453,1467,fd197d3d5e22,192.168.224.2,86.30518341064453,97
473.2951965332031,1707765393,,False,98,f8974e32,2024-02-12_19-16-33,0.8705120086669922,87.17569541931152,1467,fd197d3d5e22,192.168.224.2,87.17569541931152,98
473.8584899902344,1707765394,,False,99,f8974e32,2024-02-12_19-16-34,0.8716163635253906,88.04731178283691,1467,fd197d3d5e22,192.168.224.2,88.04731178283691,99
473.4828186035156,1707765395,,True,100,f8974e32,2024-02-12_19-16-35,0.8782377243041992,88.92554950714111,1467,fd197d3d5e22,192.168.224.2,88.92554950714111,100
