validation_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
450.4643249511719,1701921409,False,32,b75eb7a1,2023-12-07_03-56-49,0.7257692813873291,23.24411702156067,1030,afe3f6cc6de0,172.29.0.2,23.24411702156067,32,
450.86456298828125,1701921410,False,33,b75eb7a1,2023-12-07_03-56-50,0.7400288581848145,23.984145879745483,1030,afe3f6cc6de0,172.29.0.2,23.984145879745483,33,
451.0699768066406,1701921411,False,34,b75eb7a1,2023-12-07_03-56-51,0.7363886833190918,24.720534563064575,1030,afe3f6cc6de0,172.29.0.2,24.720534563064575,34,
450.4026184082031,1701921412,False,35,b75eb7a1,2023-12-07_03-56-52,0.7361018657684326,25.456636428833008,1030,afe3f6cc6de0,172.29.0.2,25.456636428833008,35,
450.6789855957031,1701921412,False,36,b75eb7a1,2023-12-07_03-56-52,0.7399883270263672,26.196624755859375,1030,afe3f6cc6de0,172.29.0.2,26.196624755859375,36,
450.1449890136719,1701921413,False,37,b75eb7a1,2023-12-07_03-56-53,0.7393307685852051,26.93595552444458,1030,afe3f6cc6de0,172.29.0.2,26.93595552444458,37,
450.63934326171875,1701921414,False,38,b75eb7a1,2023-12-07_03-56-54,0.7397627830505371,27.675718307495117,1030,afe3f6cc6de0,172.29.0.2,27.675718307495117,38,
451.1438293457031,1701921415,False,39,b75eb7a1,2023-12-07_03-56-55,0.7368454933166504,28.412563800811768,1030,afe3f6cc6de0,172.29.0.2,28.412563800811768,39,
451.03948974609375,1701921415,False,40,b75eb7a1,2023-12-07_03-56-55,0.7397058010101318,29.1522696018219,1030,afe3f6cc6de0,172.29.0.2,29.1522696018219,40,
449.9523620605469,1701921416,False,41,b75eb7a1,2023-12-07_03-56-56,0.7395279407501221,29.89179754257202,1030,afe3f6cc6de0,172.29.0.2,29.89179754257202,41,
451.0391845703125,1701921417,False,42,b75eb7a1,2023-12-07_03-56-57,0.7386505603790283,30.63044810295105,1030,afe3f6cc6de0,172.29.0.2,30.63044810295105,42,
450.7256164550781,1701921418,False,43,b75eb7a1,2023-12-07_03-56-58,0.7390100955963135,31.369458198547363,1030,afe3f6cc6de0,172.29.0.2,31.369458198547363,43,
450.42791748046875,1701921418,False,44,b75eb7a1,2023-12-07_03-56-58,0.7409999370574951,32.11045813560486,1030,afe3f6cc6de0,172.29.0.2,32.11045813560486,44,
450.0247497558594,1701921419,False,45,b75eb7a1,2023-12-07_03-56-59,0.7397065162658691,32.85016465187073,1030,afe3f6cc6de0,172.29.0.2,32.85016465187073,45,
450.6761474609375,1701921420,False,46,b75eb7a1,2023-12-07_03-57-00,0.7344186305999756,33.5845832824707,1030,afe3f6cc6de0,172.29.0.2,33.5845832824707,46,
451.033203125,1701921420,False,47,b75eb7a1,2023-12-07_03-57-00,0.7357795238494873,34.32036280632019,1030,afe3f6cc6de0,172.29.0.2,34.32036280632019,47,
450.2323913574219,1701921421,False,48,b75eb7a1,2023-12-07_03-57-01,0.7378277778625488,35.05819058418274,1030,afe3f6cc6de0,172.29.0.2,35.05819058418274,48,
450.67120361328125,1701921422,False,49,b75eb7a1,2023-12-07_03-57-02,0.7369954586029053,35.795186042785645,1030,afe3f6cc6de0,172.29.0.2,35.795186042785645,49,
450.3674621582031,1701921423,False,50,b75eb7a1,2023-12-07_03-57-03,0.7376673221588135,36.53285336494446,1030,afe3f6cc6de0,172.29.0.2,36.53285336494446,50,
450.7705078125,1701921423,False,51,b75eb7a1,2023-12-07_03-57-03,0.7368488311767578,37.269702196121216,1030,afe3f6cc6de0,172.29.0.2,37.269702196121216,51,
450.94281005859375,1701921424,False,52,b75eb7a1,2023-12-07_03-57-04,0.7377650737762451,38.00746726989746,1030,afe3f6cc6de0,172.29.0.2,38.00746726989746,52,
451.2308654785156,1701921425,False,53,b75eb7a1,2023-12-07_03-57-05,0.7397310733795166,38.74719834327698,1030,afe3f6cc6de0,172.29.0.2,38.74719834327698,53,
450.6777038574219,1701921426,False,54,b75eb7a1,2023-12-07_03-57-06,0.7370486259460449,39.48424696922302,1030,afe3f6cc6de0,172.29.0.2,39.48424696922302,54,
451.26531982421875,1701921426,False,55,b75eb7a1,2023-12-07_03-57-06,0.7391142845153809,40.2233612537384,1030,afe3f6cc6de0,172.29.0.2,40.2233612537384,55,
451.6690673828125,1701921427,False,56,b75eb7a1,2023-12-07_03-57-07,0.7396519184112549,40.96301317214966,1030,afe3f6cc6de0,172.29.0.2,40.96301317214966,56,
450.9703674316406,1701921428,False,57,b75eb7a1,2023-12-07_03-57-08,0.7408151626586914,41.70382833480835,1030,afe3f6cc6de0,172.29.0.2,41.70382833480835,57,
451.4399108886719,1701921429,False,58,b75eb7a1,2023-12-07_03-57-09,0.7379827499389648,42.441811084747314,1030,afe3f6cc6de0,172.29.0.2,42.441811084747314,58,
451.4534912109375,1701921429,False,59,b75eb7a1,2023-12-07_03-57-09,0.7387981414794922,43.18060922622681,1030,afe3f6cc6de0,172.29.0.2,43.18060922622681,59,
452.6379089355469,1701921430,False,60,b75eb7a1,2023-12-07_03-57-10,0.7402112483978271,43.920820474624634,1030,afe3f6cc6de0,172.29.0.2,43.920820474624634,60,
451.9034729003906,1701921431,False,61,b75eb7a1,2023-12-07_03-57-11,0.7384417057037354,44.65926218032837,1030,afe3f6cc6de0,172.29.0.2,44.65926218032837,61,
452.16845703125,1701921432,False,62,b75eb7a1,2023-12-07_03-57-12,0.7380850315093994,45.39734721183777,1030,afe3f6cc6de0,172.29.0.2,45.39734721183777,62,
451.7178039550781,1701921432,False,63,b75eb7a1,2023-12-07_03-57-12,0.7405891418457031,46.13793635368347,1030,afe3f6cc6de0,172.29.0.2,46.13793635368347,63,
451.8156433105469,1701921433,False,64,b75eb7a1,2023-12-07_03-57-13,0.7393875122070312,46.8773238658905,1030,afe3f6cc6de0,172.29.0.2,46.8773238658905,64,
452.1536560058594,1701921434,False,65,b75eb7a1,2023-12-07_03-57-14,0.7377099990844727,47.615033864974976,1030,afe3f6cc6de0,172.29.0.2,47.615033864974976,65,
452.315185546875,1701921435,False,66,b75eb7a1,2023-12-07_03-57-15,0.7375924587249756,48.35262632369995,1030,afe3f6cc6de0,172.29.0.2,48.35262632369995,66,
451.7007751464844,1701921435,False,67,b75eb7a1,2023-12-07_03-57-15,0.739556074142456,49.09218239784241,1030,afe3f6cc6de0,172.29.0.2,49.09218239784241,67,
451.6028137207031,1701921436,False,68,b75eb7a1,2023-12-07_03-57-16,0.7387566566467285,49.830939054489136,1030,afe3f6cc6de0,172.29.0.2,49.830939054489136,68,
451.8483581542969,1701921437,False,69,b75eb7a1,2023-12-07_03-57-17,0.7371032238006592,50.568042278289795,1030,afe3f6cc6de0,172.29.0.2,50.568042278289795,69,
451.79541015625,1701921437,False,70,b75eb7a1,2023-12-07_03-57-17,0.73921799659729,51.307260274887085,1030,afe3f6cc6de0,172.29.0.2,51.307260274887085,70,
452.5147399902344,1701921438,False,71,b75eb7a1,2023-12-07_03-57-18,0.7403976917266846,52.04765796661377,1030,afe3f6cc6de0,172.29.0.2,52.04765796661377,71,
452.60198974609375,1701921439,False,72,b75eb7a1,2023-12-07_03-57-19,0.7479496002197266,52.795607566833496,1030,afe3f6cc6de0,172.29.0.2,52.795607566833496,72,
452.49749755859375,1701921440,False,73,b75eb7a1,2023-12-07_03-57-20,0.7380530834197998,53.533660650253296,1030,afe3f6cc6de0,172.29.0.2,53.533660650253296,73,
452.6247863769531,1701921440,False,74,b75eb7a1,2023-12-07_03-57-20,0.7367556095123291,54.270416259765625,1030,afe3f6cc6de0,172.29.0.2,54.270416259765625,74,
453.2666320800781,1701921441,False,75,b75eb7a1,2023-12-07_03-57-21,0.7387292385101318,55.00914549827576,1030,afe3f6cc6de0,172.29.0.2,55.00914549827576,75,
453.48101806640625,1701921442,False,76,b75eb7a1,2023-12-07_03-57-22,0.7390732765197754,55.74821877479553,1030,afe3f6cc6de0,172.29.0.2,55.74821877479553,76,
452.67041015625,1701921443,False,77,b75eb7a1,2023-12-07_03-57-23,0.7366642951965332,56.484883069992065,1030,afe3f6cc6de0,172.29.0.2,56.484883069992065,77,
452.7799072265625,1701921443,False,78,b75eb7a1,2023-12-07_03-57-23,0.7429568767547607,57.227839946746826,1030,afe3f6cc6de0,172.29.0.2,57.227839946746826,78,
453.6969299316406,1701921444,False,79,b75eb7a1,2023-12-07_03-57-24,0.7465171813964844,57.97435712814331,1030,afe3f6cc6de0,172.29.0.2,57.97435712814331,79,
452.9963073730469,1701921445,False,80,b75eb7a1,2023-12-07_03-57-25,0.73919677734375,58.71355390548706,1030,afe3f6cc6de0,172.29.0.2,58.71355390548706,80,
453.47344970703125,1701921446,False,81,b75eb7a1,2023-12-07_03-57-26,0.7365295886993408,59.4500834941864,1030,afe3f6cc6de0,172.29.0.2,59.4500834941864,81,
453.0445556640625,1701921446,False,82,b75eb7a1,2023-12-07_03-57-26,0.7397556304931641,60.189839124679565,1030,afe3f6cc6de0,172.29.0.2,60.189839124679565,82,
453.995849609375,1701921447,False,83,b75eb7a1,2023-12-07_03-57-27,0.7394068241119385,60.929245948791504,1030,afe3f6cc6de0,172.29.0.2,60.929245948791504,83,
453.5985107421875,1701921448,False,84,b75eb7a1,2023-12-07_03-57-28,0.7417864799499512,61.671032428741455,1030,afe3f6cc6de0,172.29.0.2,61.671032428741455,84,
453.8043518066406,1701921449,False,85,b75eb7a1,2023-12-07_03-57-29,0.7388768196105957,62.40990924835205,1030,afe3f6cc6de0,172.29.0.2,62.40990924835205,85,
453.2281188964844,1701921449,False,86,b75eb7a1,2023-12-07_03-57-29,0.7392466068267822,63.14915585517883,1030,afe3f6cc6de0,172.29.0.2,63.14915585517883,86,
453.28863525390625,1701921450,False,87,b75eb7a1,2023-12-07_03-57-30,0.7410345077514648,63.8901903629303,1030,afe3f6cc6de0,172.29.0.2,63.8901903629303,87,
454.2954406738281,1701921451,False,88,b75eb7a1,2023-12-07_03-57-31,0.7387294769287109,64.62891983985901,1030,afe3f6cc6de0,172.29.0.2,64.62891983985901,88,
453.98101806640625,1701921452,False,89,b75eb7a1,2023-12-07_03-57-32,0.7346785068511963,65.3635983467102,1030,afe3f6cc6de0,172.29.0.2,65.3635983467102,89,
454.2445068359375,1701921452,False,90,b75eb7a1,2023-12-07_03-57-32,0.7404079437255859,66.10400629043579,1030,afe3f6cc6de0,172.29.0.2,66.10400629043579,90,
454.0245361328125,1701921453,False,91,b75eb7a1,2023-12-07_03-57-33,0.7393596172332764,66.84336590766907,1030,afe3f6cc6de0,172.29.0.2,66.84336590766907,91,
454.35333251953125,1701921454,False,92,b75eb7a1,2023-12-07_03-57-34,0.7361240386962891,67.57948994636536,1030,afe3f6cc6de0,172.29.0.2,67.57948994636536,92,
454.14886474609375,1701921455,False,93,b75eb7a1,2023-12-07_03-57-35,0.7363297939300537,68.31581974029541,1030,afe3f6cc6de0,172.29.0.2,68.31581974029541,93,
454.63079833984375,1701921455,False,94,b75eb7a1,2023-12-07_03-57-35,0.7410573959350586,69.05687713623047,1030,afe3f6cc6de0,172.29.0.2,69.05687713623047,94,
454.6390075683594,1701921456,False,95,b75eb7a1,2023-12-07_03-57-36,0.7383134365081787,69.79519057273865,1030,afe3f6cc6de0,172.29.0.2,69.79519057273865,95,
454.3180236816406,1701921457,False,96,b75eb7a1,2023-12-07_03-57-37,0.7256979942321777,70.52088856697083,1030,afe3f6cc6de0,172.29.0.2,70.52088856697083,96,
455.083251953125,1701921457,False,97,b75eb7a1,2023-12-07_03-57-37,0.7052626609802246,71.22615122795105,1030,afe3f6cc6de0,172.29.0.2,71.22615122795105,97,
454.59918212890625,1701921458,False,98,b75eb7a1,2023-12-07_03-57-38,0.7043182849884033,71.93046951293945,1030,afe3f6cc6de0,172.29.0.2,71.93046951293945,98,
454.67877197265625,1701921459,False,99,b75eb7a1,2023-12-07_03-57-39,0.7045853137969971,72.63505482673645,1030,afe3f6cc6de0,172.29.0.2,72.63505482673645,99,
455.447998046875,1701921460,True,100,b75eb7a1,2023-12-07_03-57-40,0.7032871246337891,73.33834195137024,1030,afe3f6cc6de0,172.29.0.2,73.33834195137024,100,
